date,open,high,low,close,volume
20231019,189900,190800,188800,188900,408555
20231018,190400,193000,189500,191800,532948
20231017,188300,189300,187100,188500,423633
20231016,186900,188300,186500,186800,291429
20231013,187500,188400,187100,187100,254250
20231012,189600,189800,187700,188000,451893
20231011,189000,191400,189000,189400,490998
20231010,192700,192800,187700,188400,575373
20231006,191000,192600,189600,192200,345787
20231005,190900,192200,189500,190500,396264
20231004,188000,193200,187100,190800,641075
20230927,189200,192400,189000,191100,367983
20230926,191600,192900,189900,190700,302642
20230925,191700,193500,189600,192900,346374
20230922,189600,192400,189200,191500,326229
20230921,194400,194500,191600,191900,327599
20230920,190600,196000,190000,194900,636780
20230919,191500,193200,190000,190000,289352
20230918,191200,192200,190200,191000,289943
20230915,190700,192700,189100,192200,526604
20230914,191200,191200,188600,190700,627998
20230913,187300,190700,187200,189800,579550
20230912,186500,188400,185600,186200,273908
20230911,185700,186300,184400,185500,195283
20230908,187500,187500,185200,185700,192047
20230907,185500,187200,185400,187200,299030
20230906,186000,188300,186000,186700,259552
20230905,186500,186900,185600,186600,290618
20230904,186400,187400,185600,187300,307475
20230901,188000,188900,186700,187400,281460
20230831,187800,189100,186200,189100,590270
20230830,188600,189300,187800,187800,331121
20230829,185500,188200,185400,186700,321448
20230828,186200,186900,184700,185400,300125
20230825,184200,187000,184200,186200,368503
20230824,188300,189300,186000,186400,320108
20230823,186500,188700,186000,187500,252159
20230822,186200,187900,186200,187900,297596
20230821,187000,187200,185300,186100,279766
20230818,182600,187500,182600,186100,420787
20230817,184900,185500,182600,184800,458036
20230816,186900,188100,185300,185800,563291
20230814,190000,190500,188300,188800,297138
20230811,188900,193200,188400,190500,529916
20230810,189000,190300,188100,188400,489856
20230809,188400,189800,187500,189400,366474
20230808,188000,190500,187700,188400,557129
20230807,191000,191100,187300,188000,842043
20230804,191600,193400,190500,192200,378998
20230803,192500,194300,190800,191700,531818
20230802,197800,198800,192400,192500,917045
20230801,195200,199600,194600,199400,698965
20230731,198000,198200,195100,196000,678535
20230728,196500,201500,196500,196800,782058
20230727,202500,203000,194000,197800,1244827
20230726,201000,202000,195000,198700,1347123
20230725,199900,202500,199200,200500,492019
20230724,199100,200500,197600,199200,614300
20230721,199700,201000,198200,200000,508793
20230720,202000,204000,200000,200500,531811
20230719,201500,203500,200000,202000,491509
20230718,204000,205000,201000,201500,501091
20230717,207000,208500,203500,203500,517107
20230714,204500,209000,204500,208500,655619
20230713,205000,205000,203000,203500,540814
20230712,206000,206500,202500,203500,503118
20230711,206500,208000,205000,207000,538193
20230710,205000,208000,202000,205500,511222
20230707,205500,206000,202500,204000,476427
20230706,204000,208500,204000,206500,643771
20230705,208000,209500,204500,205500,586067
20230704,208500,210000,206500,208000,424908
20230703,207500,208500,205500,208500,545516
20230630,204500,209000,204500,206500,563079
20230629,205500,206000,204000,204500,320058
20230628,206000,206500,203000,206000,630872
20230627,201000,206000,201000,206000,806971
20230626,199900,202500,199900,200500,307090
20230623,201000,202000,199000,199900,349362
20230622,202500,203500,200500,202000,392056
20230621,197900,205000,196300,204000,1028131
20230620,198300,199000,197000,197900,331277
20230619,198000,199400,197000,199300,375749
20230616,201000,201500,198000,199400,548562
20230615,201500,202000,199400,199700,354685
20230614,198800,201500,198500,201000,662184
20230613,196700,198200,196200,198000,474628
20230612,197500,198500,195100,196200,429448
20230609,197400,198300,196300,197100,421616
20230608,195500,197200,194000,196700,928559
20230607,202500,203000,195400,196400,960900
20230605,201500,203500,200000,201000,454150
20230602,198500,199800,198100,199500,418613
20230601,199800,199800,196300,197500,791585
20230531,200500,203000,200000,200000,879887
20230530,207000,207000,200000,200500,861994
20230526,204500,205500,201000,205500,596247
20230525,206000,206500,203000,203500,528730
20230524,206000,208000,205500,207500,305061
20230523,209000,209000,207000,207500,356438
20230522,206000,208500,204500,207500,469209
20230519,206000,207500,204000,205500,528680
20230518,207000,207000,205000,206500,476896
20230517,202500,205500,202500,204500,550297
20230516,206500,207500,201000,202500,874247
20230515,207000,209000,204000,208000,594282
20230512,207000,209500,205500,208500,539737
20230511,211500,211500,208000,208000,919476
20230510,206000,211000,205000,210000,1476327
20230509,202000,205500,199900,205000,704155
20230508,201000,203000,200000,202500,590557
20230504,200000,201000,197400,199200,472704
20230503,200500,202000,198500,201000,460771
20230502,198500,202000,197700,201500,573959
20230428,203000,203500,196200,197500,1056770
20230427,201500,205000,200500,202000,976414
20230426,205500,207500,199900,201500,2214068
20230425,193000,201500,191200,201000,2084924
20230424,190600,193100,190600,191900,434584
20230421,191100,191800,188300,190400,454248
20230420,193000,194100,191400,192500,423616
20230419,191400,194200,190300,193600,571094
20230418,192700,193000,188200,191400,961739
20230417,195400,196100,193800,195000,497443
20230414,199500,199700,196000,196100,670548
20230413,199000,199900,196200,198900,824006
20230412,195000,199500,194600,198200,1517626
20230411,186600,192400,185100,192100,1067237
20230410,186000,188500,184200,185900,480371
20230407,185400,186500,184600,185100,435717
20230406,186900,189400,184700,185100,667512
20230405,185100,187200,184000,186700,509578
20230404,184000,186500,183300,183800,510739
20230403,184600,185500,182300,183600,534323
20230331,182000,184900,181900,184500,668373
20230330,179200,181900,178800,181200,525981
20230329,175800,180700,175800,180400,571771
20230328,177100,178300,175800,177100,341408
20230327,177700,177700,174800,176100,402749
20230324,180600,180600,175300,177700,649952
20230323,179300,182400,178700,180500,591091
20230322,177000,180500,176700,180300,718542
20230321,175900,176900,174800,175800,297779
20230320,176500,177000,174800,175100,366357
20230317,175200,176600,173200,176600,507745
20230316,172800,174800,171800,174000,392030
20230315,172700,175500,172700,174300,481716
20230314,175200,175900,170500,171000,589581
20230313,174400,176300,173500,176000,529759
20230310,174700,176700,174600,175000,443221
20230309,176600,180400,175700,176300,808110
20230308,174300,176100,174100,174900,497195
20230307,176500,177500,175100,175100,462996
20230306,177800,178500,176000,177500,547005
20230303,177500,178200,175000,176100,549203
20230302,176500,179800,176500,178500,747929
20230228,174100,178100,174000,176300,824763
20230227,173100,173600,170200,173300,427027
20230224,176200,177300,173800,173900,382070
20230223,174400,178600,174300,176200,446435
20230222,175800,176900,174000,174200,432567
20230221,178500,179000,175500,178200,454862
20230220,179400,179400,176600,178200,404747
20230217,177400,179800,177000,179000,457976
20230216,173400,180000,173300,179300,1070527
20230215,174600,175300,171800,172700,451687
20230214,172900,175700,172700,173700,502938
20230213,172700,174300,171300,171600,373651
20230210,171600,173500,171100,173400,372830
20230209,171900,174000,171500,172600,583923
20230208,171500,173000,170200,172700,442701
20230207,171000,171200,169500,170500,533337
20230206,174000,174700,170700,170700,582407
20230203,170100,174500,169600,172800,770290
20230202,171500,172900,169300,169900,548264
20230201,169200,171500,168700,170000,599556
20230131,169000,170400,167000,167000,698589
20230130,174400,175700,169400,170000,831088
20230127,177000,177600,173300,173900,1174428
20230126,166600,176200,166600,174900,1692960
20230125,166100,166500,165200,165700,359163
20230120,163000,164500,163000,164500,296063
20230119,162000,164000,162000,164000,353522
20230118,166500,166500,162500,164500,499603
20230117,166500,167000,164500,166000,452113
20230116,166500,167500,163500,166500,797353
20230113,167500,170000,167000,169000,707095
20230112,166000,168000,164500,166500,869403
20230111,163500,165000,163000,164000,367725
20230110,162500,164000,161500,163000,414613
20230109,161000,164500,160000,164000,614204
20230106,157500,161500,157500,159500,502420
20230105,161000,161500,158000,159000,577152
20230104,157500,161000,157500,160500,463444
20230103,158500,160500,156000,159000,787752
20230102,154000,161000,154000,157000,1132256
20221229,153000,154000,150500,151000,552974
20221228,156000,156500,154000,154000,556921
20221227,158500,160000,157000,158000,637139
20221226,157000,159000,157000,158000,387872
20221223,157000,158000,155500,157000,336597
20221222,156500,159500,156500,158500,452454
20221221,157000,157500,155500,156000,531850
20221220,158000,158500,154500,157000,1039931
20221219,160500,161500,157500,159000,734465
20221216,160000,163000,160000,162500,446581
20221215,162500,165000,162000,162000,383741
20221214,160000,165000,159500,163500,614474
20221213,164000,164000,158000,159500,756323
20221212,162000,163500,162000,163500,232963
20221209,163500,164000,162000,162500,464194
20221208,163500,163500,161000,162000,703551
20221207,163500,165000,163000,163000,379112
20221206,164000,165000,162500,164500,434862
20221205,169500,170000,164500,165500,788455
20221202,172000,172500,168500,169000,453689
20221201,172000,173000,170500,171500,499538
20221130,169000,170500,168500,169000,633720
20221129,168000,169500,167000,169000,341427
20221128,166000,169500,164000,167500,551024
20221125,168000,168500,166000,166000,356637
20221124,168000,168500,166500,167500,323362
20221123,166500,167500,164000,166000,449446
20221122,167500,168000,165000,165500,454542
20221121,169500,170000,166500,168000,517728
20221118,170000,173000,169500,169500,559141
20221117,171000,172500,169500,170000,502812
20221116,175000,175500,170500,172000,642717
20221115,176500,177000,173000,174500,838806
20221114,174500,179500,174000,176000,1379189
20221111,174500,175500,171000,172000,980474
20221110,167000,173000,166500,169500,1018720
20221109,170500,172000,167000,169500,953568
20221108,171500,172000,167500,170000,804889
20221107,166500,170000,165500,169500,1126417
20221104,162000,164000,161500,163000,522276
20221103,162500,163000,160500,162000,1008989
20221102,164500,165000,162000,165000,941434
20221101,163500,165000,162000,164500,628185
20221031,166000,166500,162000,164500,622380
20221028,162000,166000,161500,164000,752111
20221027,161000,163500,160500,162000,876823
20221026,163000,164000,160000,160500,1023919
20221025,162500,163000,160000,162500,967860
20221024,169000,169500,161500,161500,1443569
20221021,169000,169500,165500,167000,695788
20221020,168500,169500,166500,168500,692203
20221019,166000,172500,166000,168000,1111330
20221018,170500,171500,165000,168000,1286984
20221017,166000,168500,164000,167000,665601
20221014,167000,168000,165000,167000,657249
20221013,167500,168000,164500,164500,691537
20221012,166500,169500,165500,168000,821753
20221011,170000,170500,166000,168000,1145441
20221007,176500,176500,174000,175500,608384
20221006,178500,179500,175000,178000,611007
20221005,183500,184000,172000,177000,1144019
20221004,179000,183000,177500,179500,831935
20220930,181000,183000,174000,176500,1005125
20220929,182500,184000,181000,181500,714142
20220928,184000,184500,177500,179500,1163914
20220927,182500,186000,182000,186000,890612
20220926,187000,187500,180500,182500,1609911
20220923,194000,195500,190500,190500,680644
20220922,194500,197000,192500,193500,540322
20220921,197000,197500,194500,197000,622478
20220920,202500,202500,198500,198500,692217
20220919,201500,202000,198000,201500,693456
20220916,199500,202500,199000,201000,911954
20220915,199000,201000,198000,198000,404656
20220914,197000,200000,196000,198500,668955
20220913,200500,201500,198000,200500,910285
20220908,202500,203000,198500,200000,860563
20220907,201000,203000,199000,202000,758254
20220906,200500,201000,198000,201000,591596
20220905,197500,201000,197500,200000,886938
20220902,199000,203500,196000,196500,1401989
20220901,193500,197500,191000,195500,785337
20220831,195000,197500,194500,196000,762426
20220830,190500,196000,190500,195500,891335
20220829,188500,189000,186500,188500,601747
20220826,192500,194000,191500,193500,473581
20220825,189000,192500,188500,192000,561737
20220824,190000,191000,185500,188000,700265
20220823,189000,193000,188000,189000,711974
20220822,187500,192000,187000,189000,532730
20220819,187000,191500,186500,190000,770986
20220818,186500,187500,184000,186000,1438270
20220817,195000,196500,188000,190000,1410422
20220816,198000,199500,196000,197500,505801
20220812,193500,197500,193500,196000,627417
20220811,195000,195000,192500,193000,731121
20220810,193000,194500,192000,192500,510243
20220809,195500,196000,191000,193500,962838
20220808,193500,196000,193000,196000,635689
20220805,196000,197500,193500,194500,919482
